Date,AAPL,AMZN,FB,GOOG,NFLX,^GSPC
2015-05-06,119.231606,419.100006,78.099998,524.219971,80.077141,2080.149902
2015-05-07,119.969086,426.880005,78.43,530.700012,80.748573,2088
2015-05-08,122.229424,433.690002,78.510002,538.219971,82.085716,2116.100098
2015-05-11,120.984306,432.850006,78.010002,535.700012,84.278572,2105.330078
2015-05-12,120.553329,431.019989,77.459999,529.039978,83.377144,2099.120117
2015-05-13,120.687416,426.869995,78.440002,529.619995,82.872856,2098.47998
2015-05-14,123.503227,432.279999,81.370003,538.400024,83.835716,2121.100098
2015-05-15,123.330833,426,80.419998,533.849976,87.60714,2122.72998
2015-05-18,124.690865,425.23999,80.879997,532.299988,88.267143,2129.199951
2015-05-19,124.575912,421.709991,80.629997,537.359985,88.068573,2127.830078
2015-05-20,124.566338,423.859985,80.550003,539.27002,88.790001,2125.850098
2015-05-21,125.840164,431.630005,80.480003,542.51001,89.002853,2130.820068
2015-05-22,126.941574,427.630005,80.540001,540.109985,88.83857,2126.060059
2015-05-26,124.14492,425.470001,79.330002,532.320007,87.992859,2104.199951
2015-05-27,126.462708,431.420013,80.550003,539.789978,89.85714,2123.47998
2015-05-28,126.213676,426.570007,80.150002,539.780029,89.507141,2120.790039
2015-05-29,124.777046,429.230011,79.190002,532.109985,89.151428,2107.389893
2015-06-01,125.026062,430.920013,80.290001,533.98999,89.002853,2111.72998
2015-06-02,124.470581,430.98999,80.440002,539.179993,89.129997,2109.600098
2015-06-03,124.623802,436.589996,82.440002,540.309998,88.808571,2114.070068
2015-06-04,123.895912,430.779999,82.050003,536.700012,89.348572,2095.840088
2015-06-05,123.215904,426.950012,82.139999,533.330017,90.459999,2092.830078
2015-06-08,122.401802,423.5,80.669998,526.830017,89.604286,2079.280029
2015-06-09,122.037849,425.480011,80.669998,526.690002,92.449997,2080.149902
2015-06-10,123.436188,430.769989,82.160004,536.690002,95.871429,2105.199951
2015-06-11,123.158417,432.970001,81.830002,534.609985,95.094284,2108.860107
2015-06-12,121.798416,429.920013,81.529999,532.330017,94.418571,2094.110107
2015-06-15,121.558975,423.670013,80.709999,527.200012,93.431427,2084.429932
2015-06-16,122.210251,427.26001,81.059998,528.150024,95.272858,2096.290039
2015-06-17,121.92292,427.809998,81.790001,529.26001,94.271431,2100.439941
2015-06-18,122.478409,439.390015,82.910004,536.72998,94.742859,2121.23999
2015-06-19,121.252487,434.920013,82.510002,536.690002,93.871429,2109.98999
2015-06-22,122.219826,436.290009,84.739998,538.190002,96.414284,2122.850098
2015-06-23,121.664322,445.98999,87.879997,540.47998,97.312859,2124.199951
2015-06-24,122.698708,440.839996,88.860001,537.840027,96.944283,2108.580078
2015-06-25,122.114471,440.100006,87.980003,535.22998,94.891426,2102.310059
2015-06-26,121.396149,438.100006,88.010002,531.690002,93.08857,2101.48999
2015-06-29,119.269913,429.859985,85.800003,521.52002,92.23143,2057.639893
2015-06-30,120.131905,434.089996,85.769997,520.51001,93.848572,2063.110107
2015-07-01,121.252487,437.390015,86.910004,521.840027,93.635712,2077.419922
2015-07-02,121.099236,437.709991,87.290001,523.400024,94.044289,2076.780029
2015-07-06,120.677834,436.040009,87.550003,522.859985,94.571426,2068.76001
2015-07-07,120.380928,436.720001,87.220001,525.02002,94.091431,2081.340088
2015-07-08,117.392715,429.700012,85.650002,516.830017,93.507141,2046.680054
2015-07-09,114.998314,434.390015,85.879997,520.679993,95.727142,2051.310059
2015-07-10,118.072723,443.51001,87.949997,530.130005,97.228569,2076.620117
2015-07-13,120.352196,455.570007,90.099998,546.549988,101.087143,2099.600098
2015-07-14,120.304298,465.570007,89.68,561.099976,100.371429,2108.949951
2015-07-15,121.463196,461.190002,89.760002,560.219971,98.129997,2107.399902
2015-07-16,123.081818,475.480011,90.849998,579.849976,115.809998,2124.290039
2015-07-17,124.14492,483.01001,94.970001,672.929993,114.769997,2126.639893
2015-07-20,126.491463,488.100006,97.910004,663.02002,110.550003,2128.280029
2015-07-21,125.227188,488,98.389999,662.299988,112.510002,2119.209961
2015-07-22,119.930779,488.269989,97.040001,662.099976,111.5,2114.149902
2015-07-23,119.873306,482.179993,95.440002,644.280029,110.099998,2102.149902
2015-07-24,119.241196,529.419983,96.949997,623.559998,109.339996,2079.649902
2015-07-27,117.584259,531.409973,94.169998,627.26001,106.43,2067.639893
2015-07-28,118.168503,526.030029,95.290001,628,106.900002,2093.25
2015-07-29,117.794968,529,96.989998,631.929993,107.080002,2108.570068
2015-07-30,117.201164,536.76001,95.209999,632.590027,111.559998,2108.629883
2015-07-31,116.176353,536.150024,94.010002,625.609985,114.309998,2103.840088
2015-08-03,113.437157,535.030029,94.139999,631.210022,112.559998,2098.040039
2015-08-04,109.797668,531.900024,94.059998,629.25,121.150002,2093.320068
2015-08-05,110.525574,537.01001,96.440002,643.780029,123.709999,2099.840088
2015-08-06,110.76609,529.460022,95.120003,642.679993,126.449997,2083.560059
2015-08-07,111.141319,522.619995,94.300003,635.299988,123.519997,2077.570068
2015-08-10,115.182114,524,94.150002,633.72998,123.029999,2104.179932
2015-08-11,109.188248,527.460022,93.620003,660.780029,122.739998,2084.070068
2015-08-12,110.871918,525.909973,94.190002,659.559998,120.510002,2086.050049
2015-08-13,110.785339,529.659973,93.43,656.450012,123.730003,2083.389893
2015-08-14,111.564629,531.52002,94.419998,657.119995,123.389999,2091.540039
2015-08-17,112.719162,535.219971,93.93,660.869995,125.360001,2102.439941
2015-08-18,112.084152,535.02002,95.169998,656.130005,124.050003,2096.919922
2015-08-19,110.650642,532.919983,95.309998,660.900024,122.059998,2079.610107
2015-08-20,108.380096,515.780029,90.559998,646.830017,112.489998,2035.72998
2015-08-21,101.751259,494.470001,86.059998,612.47998,103.959999,1970.890015
2015-08-24,99.211334,463.369995,82.089996,589.609985,96.879997,1893.209961
2015-08-25,99.807816,466.369995,83,582.059998,101.519997,1867.609985
2015-08-26,105.532295,500.769989,87.190002,628.619995,110.129997,1940.51001
2015-08-27,108.639862,518.369995,89.730003,637.609985,117.660004,1987.660034
2015-08-28,108.995834,518.01001,91.010002,630.380005,117.629997,1988.869995
2015-08-31,108.485931,512.890015,89.43,618.25,115.029999,1972.180054
2015-09-01,103.636963,496.540009,87.230003,597.789978,105.790001,1913.849976
2015-09-02,108.081833,510.549988,89.889999,614.340027,105.440002,1948.859985
2015-09-03,106.186516,504.720001,88.150002,606.25,101.059998,1951.130005
2015-09-04,105.128212,499,88.260002,600.700012,98.790001,1921.219971
2015-09-08,108.052979,517.539978,89.529999,614.659973,94.949997,1969.410034
2015-09-09,105.974854,516.890015,90.440002,612.719971,99.18,1942.040039
2015-09-10,108.303116,522.23999,91.980003,621.349976,99.480003,1952.290039
2015-09-11,109.880959,529.440002,92.050003,625.77002,97.510002,1961.050049
2015-09-14,110.939262,521.380005,92.309998,623.23999,95.690002,1953.030029
2015-09-15,111.872498,522.369995,92.900002,635.140015,99.160004,1978.089966
2015-09-16,111.997581,527.390015,93.449997,635.97998,104.080002,1995.310059
2015-09-17,109.601952,538.869995,94.339996,642.900024,104.209999,1990.199951
2015-09-18,109.149773,540.26001,94.400002,629.25,102.620003,1958.030029
2015-09-21,110.843056,548.390015,95.550003,635.440002,100.300003,1966.969971
2015-09-22,109.101662,538.400024,92.959999,622.690002,98.470001,1942.73999
2015-09-23,109.986801,536.070007,93.970001,622.359985,98.07,1938.76001
2015-09-24,110.641022,533.75,94.410004,625.799988,103.760002,1932.23999
2015-09-25,110.362015,524.25,92.769997,611.969971,102.239998,1931.339966
2015-09-28,108.178062,504.059998,89.209999,594.890015,99.470001,1881.77002
2015-09-29,104.926178,496.070007,86.669998,594.969971,98.349998,1884.089966
2015-09-30,106.119179,511.890015,89.900002,608.419983,103.260002,1920.030029
2015-10-01,105.42646,520.719971,90.949997,611.289978,105.980003,1923.819946
2015-10-02,106.196136,532.539978,92.07,626.909973,106.110001,1951.359985
2015-10-05,106.580978,543.679993,94.010002,641.469971,111.25,1987.050049
2015-10-06,107.090881,537.47998,92.800003,645.440002,108.330002,1979.920044
2015-10-07,106.580978,541.940002,92.400002,642.359985,108.099998,1995.829956
2015-10-08,105.349495,533.159973,92.470001,639.159973,114.93,2013.430054
2015-10-09,107.870178,539.799988,93.239998,643.609985,113.330002,2014.890015
2015-10-12,107.369888,550.190002,94.260002,646.669983,113.449997,2017.459961
2015-10-13,107.552696,548.900024,94.120003,652.299988,109.730003,2003.689941
2015-10-14,106.032578,544.830017,94.07,651.159973,110.230003,1994.23999
2015-10-15,107.620049,562.440002,95.959999,661.73999,101.089996,2023.859985
2015-10-16,106.831116,570.76001,97.540001,662.200012,98.989998,2033.109985
2015-10-19,107.494957,573.150024,98.470001,666.099976,101.690002,2033.660034
2015-10-20,109.457634,560.880005,97,650.280029,98.989998,2030.77002
2015-10-21,109.448021,555.77002,97.110001,642.609985,97.959999,2018.939941
2015-10-22,111.122078,563.909973,99.669998,651.789978,97.32,2052.51001
2015-10-23,114.566376,599.030029,102.190002,702,100.040001,2075.149902
2015-10-26,110.910416,608.609985,103.769997,712.780029,103.040001,2071.179932
2015-10-27,110.208076,611.01001,103.699997,708.48999,103.07,2065.889893
2015-10-28,114.749161,617.099976,104.199997,712.950012,105.800003,2090.350098
2015-10-29,115.961411,626.549988,104.879997,716.919983,105.120003,2089.409912
2015-10-30,114.970459,625.900024,101.970001,710.809998,108.379997,2079.360107
2015-11-02,116.586769,628.349976,103.309998,721.109985,107.639999,2104.050049
2015-11-03,117.924095,625.309998,102.580002,722.159973,109.739998,2109.790039
2015-11-04,117.375694,640.950012,103.940002,728.109985,114.050003,2102.310059
2015-11-05,116.834602,655.650024,108.760002,731.25,113.5,2099.929932
2015-11-06,116.969872,659.369995,107.099998,733.76001,114.059998,2099.199951
2015-11-09,116.496429,655.48999,106.489998,724.890015,109.860001,2078.580078
2015-11-10,112.824814,659.679993,107.910004,728.320007,112.699997,2081.719971
2015-11-11,112.187119,673.25,109.010002,735.400024,112.860001,2075
2015-11-12,111.810295,665.599976,108.019997,731.22998,108.919998,2045.969971
2015-11-13,108.544479,642.349976,103.949997,717,103.650002,2023.040039
2015-11-16,110.322327,647.809998,104.040001,728.960022,111.349998,2053.189941
2015-11-17,109.848885,643.299988,105.129997,725.299988,117.099998,2050.439941
2015-11-18,113.327248,663.539978,107.769997,740,120.629997,2083.580078
2015-11-19,114.766914,661.27002,106.260002,738.409973,120.220001,2081.23999
2015-11-20,115.269348,668.450012,107.32,756.599976,123.839996,2089.169922
2015-11-23,113.771706,678.98999,106.949997,755.97998,125.029999,2086.590088
2015-11-24,114.863525,671.150024,105.739998,748.280029,123.309998,2089.139893
2015-11-25,114.042252,675.340027,105.410004,748.150024,124.160004,2088.870117
2015-11-27,113.829681,673.26001,105.449997,750.26001,125.440002,2090.110107
2015-11-30,114.303123,664.799988,104.239998,742.599976,123.330002,2080.409912
2015-12-01,113.375557,679.059998,107.120003,767.039978,125.370003,2102.629883
2015-12-02,112.351372,676.01001,106.07,762.380005,128.929993,2079.51001
2015-12-03,111.307861,666.25,104.379997,752.539978,126.809998,2049.620117
2015-12-04,115.008461,672.640015,106.18,766.809998,130.929993,2091.689941
2015-12-07,114.283798,669.830017,105.610001,763.25,125.360001,2077.070068
2015-12-08,114.235489,677.330017,106.489998,762.369995,126.980003,2063.590088
2015-12-09,111.713676,664.789978,104.599998,751.609985,124.199997,2047.619995
2015-12-10,112.245087,662.320007,105.419998,749.460022,122.910004,2052.22998
2015-12-11,109.356125,640.150024,102.120003,738.869995,118.910004,2012.369995
2015-12-14,108.679771,657.909973,104.660004,747.77002,120.669998,2021.939941
2015-12-15,106.756989,658.640015,104.550003,743.400024,118.599998,2043.410034
2015-12-16,107.57827,675.77002,106.790001,758.090027,122.639999,2073.070068
2015-12-17,105.298019,670.650024,106.220001,749.429993,122.510002,2041.890015
2015-12-18,102.44767,664.140015,104.040001,739.309998,118.019997,2005.550049
2015-12-21,103.703766,664.51001,104.769997,747.77002,116.629997,2021.150024
2015-12-22,103.607155,663.150024,105.510002,750,116.239998,2038.969971
2015-12-23,104.940506,663.700012,104.629997,750.309998,118.160004,2064.290039
2015-12-24,104.380112,662.789978,105.019997,748.400024,117.330002,2060.98999
2015-12-28,103.210999,675.200012,105.93,762.51001,117.110001,2056.5
2015-12-29,105.066116,693.969971,107.260002,776.599976,119.120003,2078.360107
2015-12-30,103.694107,689.070007,106.220001,771,116.709999,2063.360107
2015-12-31,101.703697,675.890015,104.660004,758.880005,114.379997,2043.939941
2016-01-04,101.790649,636.98999,102.220001,741.840027,109.959999,2012.660034
2016-01-05,99.239845,633.789978,102.730003,742.580017,107.660004,2016.709961
2016-01-06,97.29776,632.650024,102.970001,743.619995,117.68,1990.26001
2016-01-07,93.191338,607.940002,97.919998,726.390015,114.559998,1943.089966
2016-01-08,93.68412,607.049988,97.330002,714.469971,111.389999,1922.030029
2016-01-11,95.201073,617.73999,97.510002,716.030029,114.970001,1923.670044
2016-01-12,96.582756,617.890015,99.370003,726.070007,116.580002,1938.680054
2016-01-13,94.099594,581.809998,95.440002,700.559998,106.559998,1890.280029
2016-01-14,96.157608,593,98.370003,714.719971,107.059998,1921.839966
2016-01-15,93.848373,570.179993,94.970001,694.450012,104.040001,1880.329956
2016-01-19,93.394257,574.47998,95.260002,701.789978,107.889999,1881.329956
2016-01-20,93.519867,571.77002,94.349998,698.450012,107.739998,1859.329956
2016-01-21,93.046417,575.02002,94.160004,706.590027,102.349998,1868.98999
2016-01-22,97.993423,596.380005,97.940002,725.25,100.720001,1906.900024
2016-01-25,96.080322,596.530029,97.010002,711.669983,99.120003,1877.079956
2016-01-26,96.61174,601.25,97.339996,713.039978,97.830002,1903.630005
2016-01-27,90.263725,583.349976,94.449997,699.98999,91.150002,1882.949951
2016-01-28,90.911087,635.349976,109.110001,730.960022,94.410004,1893.359985
2016-01-29,94.05127,587,112.209999,742.950012,91.839996,1940.23999
2016-02-01,93.172028,574.809998,115.089996,752,94.089996,1939.380005
2016-02-02,91.28791,552.099976,114.610001,764.650024,91.489998,1903.030029
2016-02-03,93.094734,531.070007,112.690002,726.950012,90.739998,1912.530029
2016-02-04,93.842743,536.26001,110.489998,708.01001,89.709999,1915.449951
2016-02-05,91.336388,502.130005,104.07,683.570007,82.790001,1880.050049
2016-02-08,92.298134,488.100006,99.75,682.73999,83.32,1853.439941
2016-02-09,92.278694,482.070007,99.540001,678.109985,86.129997,1852.209961
2016-02-10,91.579254,490.480011,101,684.119995,88.449997,1851.859985
2016-02-11,91.025528,503.820007,101.910004,683.109985,86.349998,1829.079956
2016-02-12,91.307251,507.079987,102.010002,682.400024,87.400002,1864.780029
2016-02-16,93.881607,521.099976,101.610001,691,89.050003,1895.579956
2016-02-17,95.319359,534.099976,105.199997,708.400024,94.760002,1926.819946
2016-02-18,93.512459,525,103.470001,697.349976,90.489998,1917.829956
2016-02-19,93.298737,534.900024,104.57,700.909973,89.230003,1917.780029
2016-02-22,94.114754,559.5,107.160004,706.460022,91.93,1945.5
2016-02-23,91.987267,552.940002,105.459999,695.849976,89.120003,1921.27002
2016-02-24,93.357018,554.039978,106.879997,699.559998,91.610001,1929.800049
2016-02-25,93.998184,555.150024,108.07,705.75,94.529999,1951.699951
2016-02-26,94.143906,555.22998,107.919998,705.070007,94.790001,1948.050049
2016-02-29,93.930183,552.52002,106.919998,697.77002,93.410004,1932.22998
2016-03-01,97.660561,579.039978,109.82,718.809998,98.300003,1978.349976
2016-03-02,97.874298,580.210022,109.949997,718.849976,97.610001,1986.449951
2016-03-03,98.602882,577.48999,109.580002,712.419983,97.93,1993.400024
2016-03-04,100.069786,575.140015,108.389999,710.890015,101.580002,1999.98999
2016-03-07,98.962318,562.799988,105.730003,695.159973,95.489998,2001.76001
2016-03-08,98.146294,560.26001,105.93,693.969971,96.230003,1979.26001
2016-03-09,98.233734,559.469971,107.510002,705.23999,98,1989.26001
2016-03-10,98.282295,558.929993,107.32,712.820007,97.360001,1989.569946
2016-03-11,99.341187,569.609985,109.410004,726.820007,97.660004,2022.189941
2016-03-14,99.593773,573.369995,109.889999,730.48999,98.129997,2019.640015
2016-03-15,101.594978,577.02002,110.669998,728.330017,97.860001,2015.930054
2016-03-16,102.945305,574.27002,112.18,736.090027,99.349998,2027.219971
2016-03-17,102.780144,559.440002,111.019997,737.780029,99.720001,2040.589966
2016-03-18,102.896729,552.080017,111.449997,737.599976,101.120003,2049.580078
2016-03-21,102.887009,553.97998,111.849998,742.090027,101.059998,2051.600098
2016-03-22,103.673882,560.47998,112.25,740.75,99.839996,2049.800049
2016-03-23,103.100731,569.630005,112.540001,738.059998,99.589996,2036.709961
2016-03-24,102.653854,582.950012,113.050003,735.299988,98.360001,2035.939941
2016-03-28,102.187561,579.869995,113.690002,733.530029,101.209999,2037.050049
2016-03-29,104.606491,593.859985,116.139999,744.77002,104.129997,2055.01001
2016-03-30,106.432831,598.690002,114.699997,750.530029,102.190002,2063.949951
2016-03-31,105.879097,593.640015,114.099998,744.950012,102.230003,2059.73999
2016-04-01,106.850548,598.5,116.059998,749.909973,105.699997,2072.780029
2016-04-04,107.948303,593.190002,112.550003,745.289978,104.349998,2066.129883
2016-04-05,106.675682,586.140015,112.220001,737.799988,104.940002,2045.170044
2016-04-06,107.79287,602.080017,113.709999,745.690002,104.830002,2066.659912
2016-04-07,105.441956,591.429993,113.639999,740.280029,104.449997,2041.910034
2016-04-08,105.558517,594.599976,110.629997,739.150024,103.809998,2047.599976
2016-04-11,105.908234,595.929993,108.989998,736.099976,102.68,2041.98999
2016-04-12,107.287712,603.169983,110.610001,743.090027,106.980003,2061.719971
2016-04-13,108.842041,614.820007,110.510002,751.719971,109.650002,2082.419922
2016-04-14,108.900322,620.75,110.839996,753.200012,110.419998,2082.780029
2016-04-15,106.714546,625.890015,109.639999,759,111.510002,2080.72998
2016-04-18,104.412193,635.349976,110.449997,766.609985,108.400002,2094.340088
2016-04-19,103.858475,627.900024,112.290001,753.929993,94.339996,2100.800049
2016-04-20,104.072182,632.98999,112.419998,752.669983,96.769997,2102.399902
2016-04-21,102.945305,631,113.440002,759.140015,94.980003,2091.47998
2016-04-22,102.663574,620.5,110.559998,718.77002,95.900002,2091.580078
2016-04-25,102.080704,626.200012,110.099998,723.150024,93.559998,2087.790039
2016-04-26,101.371529,616.880005,108.760002,708.140015,92.43,2091.699951
2016-04-27,95.027931,606.570007,108.889999,705.840027,91.040001,2095.149902
2016-04-28,92.123268,602,116.730003,691.02002,90.279999,2075.810059
2016-04-29,91.064392,659.590027,117.580002,693.01001,90.029999,2065.300049
2016-05-02,90.967239,683.849976,118.57,698.210022,93.110001,2081.429932
2016-05-03,92.46328,671.320007,117.43,692.359985,91.540001,2063.370117
2016-05-04,91.501541,670.900024,118.059998,695.700012,90.790001,2051.120117
2016-05-05,91.130135,659.090027,117.809998,701.429993,89.370003,2050.629883
2016-05-06,90.621895,673.950012,119.489998,711.119995,90.839996,2057.139893
2016-05-09,90.690315,679.75,119.239998,712.900024,90.540001,2058.689941
2016-05-10,91.306053,703.070007,120.5,723.179993,92.889999,2084.389893
2016-05-11,90.416656,713.22998,119.519997,715.289978,90.019997,2064.459961
2016-05-12,88.295753,717.929993,120.279999,713.309998,87.739998,2064.110107
2016-05-13,88.47168,709.919983,119.809998,710.830017,87.879997,2046.609985
2016-05-16,91.755653,710.659973,118.669998,716.48999,89.120003,2066.659912
2016-05-17,91.374474,695.27002,117.349998,706.22998,88.629997,2047.209961
2016-05-18,92.420265,697.450012,117.650002,706.630005,90.5,2047.630005
2016-05-19,92.068405,698.52002,116.809998,700.320007,89.550003,2040.040039
2016-05-20,93.065338,702.799988,117.349998,709.73999,92.489998,2052.320068
2016-05-23,94.24794,696.75,115.970001,704.23999,94.889999,2048.040039
2016-05-24,95.684692,704.200012,117.699997,720.090027,97.889999,2076.060059
2016-05-25,97.365761,708.349976,117.889999,725.27002,100.199997,2090.540039
2016-05-26,98.137901,714.909973,119.470001,724.119995,102.809998,2090.100098
2016-05-27,98.079239,712.23999,119.379997,732.659973,103.300003,2099.060059
2016-05-31,97.600334,722.789978,118.809998,735.719971,102.57,2096.949951
2016-06-01,96.232025,719.440002,118.779999,734.150024,101.510002,2099.330078
2016-06-02,95.508759,728.23999,118.93,730.400024,101.25,2105.26001
2016-06-03,95.704224,725.539978,118.470001,722.340027,99.589996,2099.129883
2016-06-06,96.398163,726.72998,118.790001,716.549988,100.739998,2109.409912
2016-06-07,96.789108,723.73999,117.760002,716.650024,99.889999,2112.129883
2016-06-08,96.701157,726.640015,118.389999,728.280029,97.860001,2119.120117
2016-06-09,97.395081,727.650024,118.559998,728.580017,97.089996,2115.47998
2016-06-10,96.593636,717.909973,116.620003,719.409973,93.75,2096.070068
2016-06-13,95.137352,715.23999,113.949997,718.359985,93.849998,2079.060059
2016-06-14,95.254646,719.299988,114.940002,718.27002,94.120003,2075.320068
2016-06-15,94.941887,714.26001,114.599998,718.919983,94.290001,2071.5
2016-06-16,95.342613,717.51001,114.389999,710.359985,95.440002,2077.98999
2016-06-17,93.172836,706.390015,113.019997,691.719971,94.449997,2071.219971
2016-06-20,92.948044,714.01001,113.370003,693.710022,93.800003,2083.25
2016-06-21,93.739723,715.820007,114.379997,695.940002,90.989998,2088.899902
2016-06-22,93.387871,710.599976,113.910004,697.460022,90.010002,2085.449951
2016-06-23,93.925415,722.080017,115.080002,701.869995,91.660004,2113.320068
2016-06-24,91.286514,698.960022,112.080002,675.219971,88.440002,2037.410034
2016-06-27,89.957291,691.359985,108.970001,668.26001,85.330002,2000.540039
2016-06-28,91.472214,707.950012,112.699997,680.039978,87.970001,2036.089966
2016-06-29,92.263885,715.599976,114.160004,684.109985,91.059998,2070.77002
2016-06-30,93.436729,715.619995,114.279999,692.099976,91.480003,2098.860107
2016-07-01,93.720169,725.679993,114.190002,699.210022,96.669998,2102.949951
2016-07-05,92.840523,728.099976,114.199997,694.950012,97.910004,2088.550049
2016-07-06,93.368317,737.609985,116.699997,697.77002,94.599998,2099.72998
2016-07-07,93.769043,736.570007,115.849998,695.359985,95.099998,2097.899902
2016-07-08,94.492294,745.809998,117.239998,705.630005,97.059998,2129.899902
2016-07-11,94.7855,753.780029,117.870003,715.090027,94.669998,2137.159912
2016-07-12,95.215546,748.210022,117.93,720.640015,95.970001,2152.139893
2016-07-13,94.678001,742.630005,116.779999,716.97998,96.43,2152.429932
2016-07-14,96.554558,741.200012,117.290001,720.950012,98.019997,2163.75
2016-07-15,96.544777,735.440002,116.860001,719.849976,98.389999,2161.73999
2016-07-18,97.571014,736.070007,119.370003,733.780029,98.809998,2166.889893
2016-07-19,97.610107,739.950012,120.610001,736.960022,85.839996,2163.780029
2016-07-20,97.698074,745.719971,121.919998,741.190002,87.910004,2173.02002
2016-07-21,97.180069,744.429993,120.610001,738.630005,85.989998,2165.169922
2016-07-22,96.42749,744.859985,121,742.73999,85.889999,2175.030029
2016-07-25,95.137352,739.609985,121.629997,739.77002,87.660004,2168.47998
2016-07-26,94.482521,735.590027,121.220001,738.419983,91.410004,2169.179932
2016-07-27,100.620415,736.669983,123.339996,741.77002,92.040001,2166.580078
2016-07-28,101.978951,752.609985,125,745.909973,91.650002,2170.060059
2016-07-29,101.851898,758.809998,123.940002,768.789978,91.25,2173.600098
2016-08-01,103.650261,767.73999,124.309998,772.880005,94.370003,2170.840088
2016-08-02,102.115791,760.580017,123.089996,771.070007,93.559998,2157.030029
2016-08-03,103.396149,754.640015,122.510002,773.179993,93.099998,2163.790039
2016-08-04,104.034889,760.77002,124.360001,771.609985,93.440002,2164.25
2016-08-05,105.616966,765.97998,125.150002,782.219971,97.029999,2182.870117
2016-08-08,106.491547,766.559998,125.260002,781.76001,95.110001,2180.889893
2016-08-09,106.92392,768.309998,125.059998,784.26001,93.989998,2181.73999
2016-08-10,106.12796,768.559998,124.879997,784.679993,93.93,2175.48999
2016-08-11,106.059174,771.23999,124.900002,784.849976,95.889999,2185.790039
2016-08-12,106.30484,772.559998,124.879997,783.219971,96.589996,2184.050049
2016-08-15,107.582306,768.48999,123.900002,782.440002,95.309998,2190.149902
2016-08-16,107.484032,764.039978,123.300003,777.140015,95.120003,2178.149902
2016-08-17,107.32682,764.630005,124.370003,779.909973,96.370003,2182.219971
2016-08-18,107.189247,764.460022,123.910004,777.5,96.160004,2187.02002
2016-08-19,107.464386,757.309998,123.559998,775.419983,95.870003,2183.870117
2016-08-22,106.62912,759.47998,124.150002,772.150024,95.260002,2182.639893
2016-08-23,106.963219,762.450012,124.370003,772.080017,95.940002,2186.899902
2016-08-24,106.15744,757.25,123.480003,769.640015,95.18,2175.439941
2016-08-25,105.705414,759.219971,123.889999,769.409973,97.32,2172.469971
2016-08-26,105.086334,769,124.959999,769.539978,97.580002,2169.040039
2016-08-29,104.968414,771.289978,126.540001,772.150024,97.300003,2180.379883
2016-08-30,104.162621,767.580017,125.839996,769.090027,97.449997,2176.120117
2016-08-31,104.260887,769.159973,126.120003,767.049988,97.449997,2170.949951
2016-09-01,104.879982,770.619995,126.169998,768.780029,97.379997,2170.860107
2016-09-02,105.862648,772.440002,126.510002,771.460022,97.379997,2179.97998
2016-09-06,105.833153,788.869995,129.729996,780.080017,100.089996,2186.47998
2016-09-07,106.48172,784.47998,131.050003,780.349976,99.150002,2186.159912
2016-09-08,103.690956,784.059998,130.270004,775.320007,99.660004,2181.300049
2016-09-09,101.342369,760.140015,127.099998,759.659973,96.5,2127.810059
2016-09-12,103.612335,771.48999,128.690002,769.02002,99.050003,2159.040039
2016-09-13,106.078827,761.01001,127.209999,759.690002,96.089996,2127.02002
2016-09-14,109.832603,761.090027,127.769997,762.48999,97.010002,2125.77002
2016-09-15,113.566742,769.690002,128.350006,771.76001,97.339996,2147.26001
2016-09-16,112.928009,778.52002,129.070007,768.880005,99.480003,2139.159912
2016-09-19,111.611237,775.099976,128.649994,765.700012,98.059998,2139.120117
2016-09-20,111.60141,780.219971,128.639999,771.409973,98.25,2139.76001
2016-09-21,111.581757,789.73999,129.940002,776.219971,94.879997,2163.120117
2016-09-22,112.633217,804.700012,130.080002,787.210022,95.830002,2177.179932
2016-09-23,110.756317,805.75,127.959999,786.900024,95.940002,2164.689941
2016-09-26,110.923363,799.159973,127.309998,774.210022,94.559998,2146.100098
2016-09-27,111.129723,816.109985,128.690002,783.01001,97.07,2159.929932
2016-09-28,111.974823,828.719971,129.229996,781.559998,97.480003,2171.370117
2016-09-29,110.235504,829.049988,128.089996,775.01001,96.669998,2151.129883
2016-09-30,111.090431,837.309998,128.270004,777.289978,98.550003,2168.27002
2016-10-03,110.569603,836.73999,128.770004,772.559998,102.629997,2161.199951
2016-10-04,111.04129,834.030029,128.190002,776.429993,102.339996,2150.48999
2016-10-05,111.090431,844.359985,128.470001,776.469971,106.279999,2159.72998
2016-10-06,111.915863,841.659973,128.740005,776.859985,105.07,2160.77002
2016-10-07,112.082916,839.429993,128.990005,775.080017,104.82,2153.73999
2016-10-10,114.038429,841.710022,130.240005,785.940002,103.330002,2163.659912
2016-10-11,114.284088,831,128.880005,783.070007,100.589996,2136.72998
2016-10-12,115.306061,834.090027,129.050003,786.140015,99.5,2139.179932
2016-10-13,114.952301,829.280029,127.82,778.190002,100.230003,2132.550049
2016-10-14,115.591034,822.960022,127.879997,778.530029,101.470001,2132.97998
2016-10-17,115.512428,812.950012,127.540001,779.960022,99.800003,2126.5
2016-10-18,115.433815,817.650024,128.570007,795.26001,118.790001,2139.600098
2016-10-19,115.089874,817.690002,130.110001,801.5,121.870003,2144.290039
2016-10-20,115.030914,810.320007,130,796.969971,123.349998,2141.340088
2016-10-21,114.57888,818.98999,132.070007,799.369995,127.5,2141.159912
2016-10-24,115.61068,838.090027,133.279999,813.109985,127.330002,2151.330078
